,Rank,Key,ScoreNorm,Score
652,338,IEEE Network,0.010101010101010095,0.00046168051708218177
653,338,IEEE Pervasive Computing Communication PerCom,0.010101010101010095,0.00046168051708218177
654,338,IEEE PIMRC,0.010101010101010095,0.00046168051708218177
655,338,IEEE RSJ International Conference Intelligent Robots Systems,0.010101010101010095,0.00046168051708218177
656,338,IEEE Scientific Workflow Workshop,0.010101010101010144,0.00046168051708218405
657,338,IEEE Sensors Journal,0.010101010101010095,0.00046168051708218177
658,338,IEEE Symposium Biological Data,0.010101010101010095,0.00046168051708218177
659,338,IEEE Symposium Biological Data Visualization,0.010101010101010095,0.00046168051708218177
660,338,IEEE Symposium Computers Communications ISCC,0.010101010101010095,0.00046168051708218177
661,338,IEEE Symposium Visual Languages Human Centric Computing HCC,0.01010101010101007,0.0004616805170821807
662,338,IEEE Transactions on Biomedical Engineering (Print),0.010101010101010144,0.00046168051708218405
663,338,IEEE Transactions on Knowledge and Data Engineering (Print),0.010101010101010095,0.00046168051708218177
664,338,IEEE Transactions on Visualization and Computer Graphics,0.010101010101010144,0.00046168051708218405
665,338,IEEE TrustCom IEEE ICESS FCST,0.010101010101010095,0.00046168051708218177
666,338,IEEE Visual Analytics Science Technology,0.010101010101010095,0.00046168051708218177
667,338,IEEE WCNC,0.010101010101010095,0.00046168051708218177
668,338,IEEE Wireless and Communications and Networking Conference,0.010101010101010095,0.00046168051708218177
669,338,IEEE Wireless Communications,0.010101010101010095,0.00046168051708218177
670,338,IEEE WORKSHOP COMPUTATIONAL INTELLIGENCE PRODUCTION LOGISTICS SYSTEMS,0.010101010101010095,0.00046168051708218177
671,338,IEEE Workshop Many Task Computing Grids Supercomputers MTAGS,0.010101010101010144,0.00046168051708218405
672,338,IEEE Workshop on Applications of Computer Vision,0.010101010101010095,0.00046168051708218177
673,338,IEEE Workshop Pervasive Collaboration Social Networking PerCol,0.01010101010101007,0.0004616805170821807
674,338,IEEE World Congress Computacional Intelligence,0.010101010101010144,0.00046168051708218405
675,338,IEEE/IFIP Network Operations and Management Symposium,0.010101010101010095,0.00046168051708218177
676,338,IEEE/RJS International Conference on Intelligent Robots and Systems,0.010101010101010095,0.00046168051708218177
677,338,IFIP ACM Latin America Networking Conference,0.010101010101010095,0.00046168051708218177
678,338,IFIP HCIS,0.01010101010101007,0.0004616805170821807
679,338,IFIP IEEE International Symposium Integrated Network Management Dissertation Digest,0.010101010101010095,0.00046168051708218177
680,338,IFIP International Conference New Technologies Mobility Security NTMS,0.010101010101010095,0.00046168051708218177
681,338,IFIP International Conference on Testing Software and Systems,0.010101010101010144,0.00046168051708218405
682,338,IFIP Networking,0.010101010101010095,0.00046168051708218177
683,338,IFIP TC Conference Human Computer Interaction,0.010101010101010095,0.00046168051708218177
684,338,IFIP TC Conference Human Computer Interaction INTERACT,0.010101010101010095,0.00046168051708218177
685,338,IFIP Wireless Days,0.010101010101010095,0.00046168051708218177
686,338,IFIP Wireless Days Conference,0.010101010101010095,0.00046168051708218177
687,338,IFIP/IEEE International Symposium on Integrated Network Management,0.010101010101010095,0.00046168051708218177
688,338,IFORS,0.010101010101010144,0.00046168051708218405
689,338,IHC CLIHC Simposio Brasileiro Fatores Humanos Sistemas Computacionais conferencia Latinoamericana Interacao Humano Computador,0.01010101010101007,0.0004616805170821807
690,338,IISoLA International Symposium Leveraging Applications Formal Methods,0.01010101010101007,0.0004616805170821807
691,338,Improved Algorithms Volume Rendering Mesh Processing,0.010101010101010144,0.00046168051708218405
692,338,INFOCOM,0.010101010101010095,0.00046168051708218177
693,338,INFOCOMP (UFLA. Impresso),0.010101010101010144,0.00046168051708218405
694,338,Informatica diritto,0.01010101010101007,0.0004616805170821807
695,338,Information Retrieval,0.010101010101010095,0.00046168051708218177
696,338,Information Retrieval (Boston),0.010101010101010095,0.00046168051708218177
697,338,Informatique Theorique et Applications (Imprime),0.010101010101010144,0.00046168051708218405
698,338,Informs Annual Meeting,0.010101010101010144,0.00046168051708218405
699,338,Int Conf Control Automation Robotics Vision,0.010101010101010144,0.00046168051708218405
700,338,Int Conf Data Management Grid Peer Peer Systems Globe,0.010101010101010144,0.00046168051708218405
701,338,Int Conf Entertainment Computing ICEC,0.01010101010101007,0.0004616805170821807
702,338,Int Conf Interactive Digital Storytelling ICIDS,0.01010101010101007,0.0004616805170821807
703,338,Int Conference Systems Signals Image Processing IWSSIP,0.01010101010101007,0.0004616805170821807
704,338,"Interactions (New York, N.Y.)",0.01010101010101007,0.0004616805170821807
705,338,International ACM Conference Management Emergent Digital EcoSystems MEDES,0.010101010101010095,0.00046168051708218177
706,338,International ACM Conference Web Science,0.010101010101010095,0.00046168051708218177
707,338,international ACM SIGIR conference,0.010101010101010095,0.00046168051708218177
708,338,INTERNATIONAL BIENNALE COMMERCIAL NEGOTIATION,0.010101010101010144,0.00046168051708218405
709,338,International Confeence Software Engineering Knowledge Engineering SEKE,0.010101010101010144,0.00046168051708218405
710,338,International Conference Advances Human oriented Personalized Mechanisms Technologies Services,0.010101010101010095,0.00046168051708218177
711,338,International Conference Algorithms Architectures Parallel Processing ICA PP,0.010101010101010144,0.00046168051708218405
712,338,International Conference Ambient Systems Networks Technologies,0.010101010101010095,0.00046168051708218177
713,338,International Conference Autonomic Autonomous Systemps,0.010101010101010144,0.00046168051708218405
714,338,International Conference Autonomous Agents Multiagent Systems,0.01010101010101007,0.0004616805170821807
715,338,International Conference Autonomous Agents Multiagent Systems AAMAS,0.01010101010101007,0.0004616805170821807
716,338,International Conference BPMDS,0.01010101010101007,0.0004616805170821807
717,338,International Conference Chilean Computer Science Society SCCC,0.010101010101010144,0.00046168051708218405
718,338,International Conference Communication Systems Networks,0.010101010101010144,0.00046168051708218405
719,338,International Conference Communication Systems Networks COMSNETS,0.010101010101010144,0.00046168051708218405
720,338,International Conference Communications,0.010101010101010095,0.00046168051708218177
721,338,International Conference Compiler Construction European Joint Conferences Theory Practice Software ETAPS,0.010101010101010095,0.00046168051708218177
722,338,International Conference Computational Processing Portuguese Language,0.01010101010101007,0.0004616805170821807
723,338,International Conference Computational Processing Portuguese Language PROPOR,0.01010101010101007,0.0004616805170821807
724,338,International Conference Computational Science Its Applications ICCSA,0.010101010101010095,0.00046168051708218177
725,338,International Conference Computer Communications Networks ICCCN,0.010101010101010144,0.00046168051708218405
726,338,International Conference Computer Games,0.010101010101010095,0.00046168051708218177
727,338,International Conference Computer Science Engineering Applications ICCSEA,0.01010101010101007,0.0004616805170821807
728,338,International Conference Engineering Technology Education,0.010101010101010144,0.00046168051708218405
729,338,International Conference Enterprise Information Systems ICEIS Revised Best Papers,0.010101010101010144,0.00046168051708218405
730,338,International Conference Entertainment Computing,0.01010101010101007,0.0004616805170821807
731,338,International Conference Entertainment Computing ICEC,0.01010101010101007,0.0004616805170821807
732,338,International Conference Evolutionary Computation Theory Applications,0.010101010101010144,0.00046168051708218405
733,338,International Conference Finite Elements Flow Problems,0.010101010101010144,0.00046168051708218405
734,338,International Conference Genetic Evolutionary Computation Conference Companion,0.010101010101010095,0.00046168051708218177
735,338,International Conference Geographic Object Based Image Analysis,0.010101010101010144,0.00046168051708218405
736,338,International Conference HCD Held Part HCI International,0.01010101010101007,0.0004616805170821807
737,338,International Conference High Performance Computing Communications,0.010101010101010144,0.00046168051708218405
738,338,International Conference High Performance Computing Systems HPCS,0.010101010101010095,0.00046168051708218177
739,338,International Conference Information Integration Web based Applications Services iiWAS,0.01010101010101007,0.0004616805170821807
740,338,International Conference Information Society,0.010101010101010095,0.00046168051708218177
741,338,International Conference Information Society Society,0.010101010101010144,0.00046168051708218405
742,338,International Conference Information Systems ICIS,0.010101010101010144,0.00046168051708218405
743,338,International Conference Intelligent Text Processing Computational Linguistics,0.01010101010101007,0.0004616805170821807
744,338,International Conference Knowledge Based Intelligent Information Engineering Systems KES,0.01010101010101007,0.0004616805170821807
745,338,International Conference Knowledge Discovery Data Mining Eighth Workshop Mining Learning with Graphs,0.010101010101010095,0.00046168051708218177
746,338,International Conference Knowledge Discovery Information Extraction KDIR,0.01010101010101007,0.0004616805170821807
747,338,International Conference Management Data,0.010101010101010095,0.00046168051708218177
748,338,International Conference Management Emergent Digital EcoSystems,0.010101010101010144,0.00046168051708218405
749,338,International Conference Mobile Data Management MDM,0.01010101010101007,0.0004616805170821807
750,338,International Conference Model Driven Engineering Languages Systems ACM IEEE,0.01010101010101007,0.0004616805170821807
751,338,International Conference Neural Computation,0.010101010101010144,0.00046168051708218405
752,338,International Conference NEW AN Conference Smart Spaces ruSMART,0.010101010101010144,0.00046168051708218405
753,338,International Conference on 3D Web Technology,0.01010101010101007,0.0004616805170821807
754,338,International Conference on Advances in Mesh Networks,0.010101010101010095,0.00046168051708218177
755,338,International Conference on Compiler Construction,0.010101010101010095,0.00046168051708218177
756,338,International Conference on Computational Science and its Applications,0.010101010101010095,0.00046168051708218177
757,338,International Conference on Computer Communications and Networks,0.010101010101010095,0.00046168051708218177
758,338,International Conference on Computer Vision Theory and Applications,0.01010101010101007,0.0004616805170821807
759,338,International Conference on Human--Computer Interaction,0.01010101010101007,0.0004616805170821807
760,338,International Conference on Information and Knowledge Management,0.010101010101010095,0.00046168051708218177
761,338,International Conference on Intelligent Environments,0.010101010101010144,0.00046168051708218405
762,338,International Conference on on Software and Systems Process,0.010101010101010144,0.00046168051708218405
763,338,International Conference on Ontologies Databases and Applications of Semantics,0.01010101010101007,0.0004616805170821807
764,338,International Conference on Simulated Evolution and Learning,0.010101010101010095,0.00046168051708218177
765,338,International Conference on Stochastic Programming,0.010101010101010144,0.00046168051708218405
766,338,International Conference Parallel Architectures Compilation Techniques PACT,0.010101010101010095,0.00046168051708218177
767,338,International Conference Product Focused Software Process Improvement PROFES,0.010101010101010144,0.00046168051708218405
768,338,International Conference PROFES,0.010101010101010144,0.00046168051708218405
769,338,International Conference Quality Information Communications Technology QUATIC,0.010101010101010144,0.00046168051708218405
770,338,International Conference SCCC,0.010101010101010144,0.00046168051708218405
771,338,International Conference Semantic Systems SEMANTICS,0.01010101010101007,0.0004616805170821807
772,338,international conference Software engineering,0.01010101010101007,0.0004616805170821807
773,338,International Conference Software Engineering Data Engineering,0.010101010101010095,0.00046168051708218177
774,338,International Conference Software Engineering ICSE Doctoral Symposium,0.01010101010101007,0.0004616805170821807
775,338,International Conference Software Engineering ICSE Software Engineering Practice,0.01010101010101007,0.0004616805170821807
776,338,International Conference Software Maintenance ICSM,0.01010101010101007,0.0004616805170821807
777,338,International Conference Software Maintenance ICSM Doctoral Symposium,0.01010101010101007,0.0004616805170821807
778,338,International Conference Software Process ICSP,0.010101010101010095,0.00046168051708218177
779,338,International Conference Software Systems Process ICSSP,0.010101010101010144,0.00046168051708218405
780,338,International Conference System Signal Image Processing IWSSIP,0.01010101010101007,0.0004616805170821807
781,338,International Conference Systems Analysis Tools Better Health Care Delivery New Engineering Health Care Partnership,0.010101010101010144,0.00046168051708218405
782,338,International Conference Systems Signal Image Processing,0.010101010101010144,0.00046168051708218405
783,338,International Conference Systems Signals Image,0.010101010101010095,0.00046168051708218177
784,338,International Conference Systems Signals Image Processing,0.010101010101010095,0.00046168051708218177
785,338,International Conference Systems Signals Image Processing IWSSIP,0.01010101010101007,0.0004616805170821807
786,338,International Conference Ubi media Computing Media,0.01010101010101007,0.0004616805170821807
787,338,International Conference Web Information System Engineering,0.010101010101010095,0.00046168051708218177
788,338,International Conference Web Information Systems Technologies WEBIST,0.01010101010101007,0.0004616805170821807
789,338,International Conference Web Intelligence,0.01010101010101007,0.0004616805170821807
790,338,International Conference Web Science,0.010101010101010095,0.00046168051708218177
791,338,International Conference Web Search Web Data Mining WSDM,0.010101010101010095,0.00046168051708218177
792,338,International Conference Web Technology Web D,0.01010101010101007,0.0004616805170821807
793,338,International Conference Wireless Mobile Communication Healthcare MOBIHEALTH,0.01010101010101007,0.0004616805170821807
794,338,International Congress Sound Vibration,0.010101010101010144,0.00046168051708218405
795,338,International Database Engineering amp Applications Sysmposium,0.01010101010101007,0.0004616805170821807
796,338,International Joint Conference Neural Networks,0.010101010101010144,0.00046168051708218405
797,338,International Joint Conference Neural Networks IJCNN Brisbane,0.010101010101010144,0.00046168051708218405
798,338,International Journal Business Data Communications Networking,0.01010101010101007,0.0004616805170821807
799,338,International Journal Computer Science Applications,0.010101010101010095,0.00046168051708218177
800,338,International Journal Computer Science Information Technology Online,0.010101010101010095,0.00046168051708218177
801,338,International Journal Electronic Business Print,0.010101010101010095,0.00046168051708218177
802,338,International Journal for Infonomics (IJI) (Online),0.010101010101010144,0.00046168051708218405
803,338,International Journal Human Computer Studies Print,0.010101010101010095,0.00046168051708218177
804,338,International Journal of Agent-Oriented Software Engineering (Print),0.01010101010101007,0.0004616805170821807
805,338,International Journal of Computational Bioscience,0.010101010101010144,0.00046168051708218405
806,338,International Journal of Computer Mathematics,0.010101010101010144,0.00046168051708218405
807,338,International Journal of Continuing Engineering Education and Life-Long Learning (Online),0.010101010101010144,0.00046168051708218405
808,338,International Journal of Data Mining and Bioinformatics,0.010101010101010144,0.00046168051708218405
809,338,International Journal of High Performance Systems Architecture (Print),0.010101010101010144,0.00046168051708218405
810,338,International Journal of Information Technology and Web Engineering,0.010101010101010144,0.00046168051708218405
811,338,International Journal of Knowledge Management,0.010101010101010144,0.00046168051708218405
812,338,International Journal of Parallel Programming,0.010101010101010095,0.00046168051708218177
813,338,International Journal of Pattern Recognition and Artificial Intelligence,0.010101010101010095,0.00046168051708218177
814,338,International Journal of Semantic Computing,0.01010101010101007,0.0004616805170821807
815,338,International Journal of Web Engineering and Technology,0.010101010101010144,0.00046168051708218405
816,338,International Journal Uncertainty Quantification,0.010101010101010144,0.00046168051708218405
817,338,International Journal Web Based Communities,0.010101010101010144,0.00046168051708218405
818,338,International MultiConference Engineers Computer Scientists,0.010101010101010095,0.00046168051708218177
819,338,International Network Optimization Conference,0.010101010101010095,0.00046168051708218177
820,338,International Semantic Web Conference ISWC,0.01010101010101007,0.0004616805170821807
821,338,International Society Computational Bioogy Latin America Conference Bioinformatics,0.010101010101010095,0.00046168051708218177
822,338,International Software Product Line Conference,0.010101010101010144,0.00046168051708218405
823,338,International Software Product Line Conference Salvador SPLC,0.01010101010101007,0.0004616805170821807
824,338,International Symposium Algorithms Computation ISAAC,0.010101010101010144,0.00046168051708218405
825,338,International Symposium Automation,0.010101010101010095,0.00046168051708218177
826,338,International Symposium Computer Architecture High Performance Computing SBAC PAD,0.010101010101010095,0.00046168051708218177
827,338,International Symposium Mathematical Programming ISMP,0.010101010101010144,0.00046168051708218405
828,338,International Symposium Network Computing Applications IEEE NCA,0.010101010101010144,0.00046168051708218405
829,338,International Symposium on Distributed Autonomous Robotic Systems,0.010101010101010095,0.00046168051708218177
830,338,International Symposium on Empirical Software Engineering and Measurement,0.010101010101010144,0.00046168051708218405
831,338,"International Symposium on Leveraging Applications of Formal Methods, Verification and Validation",0.010101010101010144,0.00046168051708218405
832,338,International Symposium Quality Electronic Design ISQED,0.010101010101010095,0.00046168051708218177
833,338,International Symposium Social Intelligence Networking,0.010101010101010095,0.00046168051708218177
834,338,International Symposium Trusted Computing Communications TRUSTCOM,0.010101010101010095,0.00046168051708218177
835,338,International Symposium Uncertainty Quantification Stochastic Modeling,0.010101010101010144,0.00046168051708218405
836,338,International Syposium Computer Architecture High Performance Computing,0.010101010101010095,0.00046168051708218177
837,338,International Telecommunications Symposium,0.010101010101010095,0.00046168051708218177
838,338,International Transactions on Systems Science and Applications (Print),0.010101010101010144,0.00046168051708218405
839,338,International WETICE AROSA Track,0.01010101010101007,0.0004616805170821807
840,338,International Working Conference on Advanced Visual Interfaces,0.010101010101010095,0.00046168051708218177
841,338,International Workshop Agent Oriented Software Engineering AOSE,0.01010101010101007,0.0004616805170821807
842,338,International Workshop Business Process Intelligence BPI conjunction with BPM,0.010101010101010144,0.00046168051708218405
843,338,International Workshop Challenges Science,0.010101010101010144,0.00046168051708218405
844,338,International Workshop Cloud Computing Scientific Applications Best Paper Award extended version http doi org future,0.010101010101010144,0.00046168051708218405
845,338,International Workshop Communication Collaboration Social Networking Pervasive Computing Environments PerCol,0.01010101010101007,0.0004616805170821807
846,338,International Workshop Emerging Trends Software Metrics WETSom Satellite workshop ICSE,0.010101010101010095,0.00046168051708218177
847,338,International Workshop Empirical Evaluation Software Composition Techniques ESCOT ECOOP,0.01010101010101007,0.0004616805170821807
848,338,International Workshop Genomic Databases,0.010101010101010144,0.00046168051708218405
849,338,International Workshop Initiative the Evaluation XML Retrieval,0.010101010101010095,0.00046168051708218177
850,338,International Workshop Metamodels Ontologies Semantic Technologies,0.010101010101010144,0.00046168051708218405
851,338,International Workshop Middleware Grids Clouds Science MGC,0.010101010101010095,0.00046168051708218177
852,338,International Workshop Middleware Pervasive Mobile Embedded Computing MPAC,0.01010101010101007,0.0004616805170821807
853,338,International Workshop Modeling Reasoning Context MRC,0.010101010101010144,0.00046168051708218405
854,338,International Workshop Multi Agent Systems Simulation MAS,0.01010101010101007,0.0004616805170821807
855,338,International Workshop on Graph--Theoretic Concepts in Computer Science,0.010101010101010144,0.00046168051708218405
856,338,International Workshop on Model--based metaheuristics,0.010101010101010095,0.00046168051708218177
857,338,International Workshop on Software Aging and Rejuvenation,0.01010101010101007,0.0004616805170821807
858,338,International Workshop on Software and Compilers for Embedded Systems,0.010101010101010095,0.00046168051708218177
859,338,International Workshop Ontology Matching,0.01010101010101007,0.0004616805170821807
860,338,International Workshop Pattern Driven Engineering Interactive Computing System,0.01010101010101007,0.0004616805170821807
861,338,International Workshop Privacy Social Data PINSODA,0.010101010101010095,0.00046168051708218177
862,338,International Workshop Product LinE Approaches Software Engineering PLEASE held conjunction with International Conference Software Engineering ICSE,0.01010101010101007,0.0004616805170821807
863,338,International Workshop Programming Models Applications Multicores Manycores,0.010101010101010144,0.00046168051708218405
864,338,International Workshop Programming Multi Agent Systems ProMAS,0.01010101010101007,0.0004616805170821807
865,338,International Workshop Recommendation Systems Software Engineering ICSE,0.01010101010101007,0.0004616805170821807
866,338,International Workshop Recommendation Systems Software Engineering RSSE,0.01010101010101007,0.0004616805170821807
867,338,International Workshop Refactoring Tools WRT held conjunction with International Conference Software Engineering ICSE,0.01010101010101007,0.0004616805170821807
868,338,International Workshop Resource Discovery,0.010101010101010144,0.00046168051708218405
869,338,International Workshop REsource Discovery RED,0.010101010101010144,0.00046168051708218405
870,338,International Workshop Search Exploration Navigation Web Data Sources ExploreWeb,0.01010101010101007,0.0004616805170821807
871,338,International Workshop Semantic Conceptual Issues GIS,0.01010101010101007,0.0004616805170821807
872,338,International Workshop Semantic Conceptual Issues GIS SeCoGIS conjunction with International Conference Conceptual Modeling,0.01010101010101007,0.0004616805170821807
873,338,International Workshop Software Ecosystems IWSECO,0.010101010101010144,0.00046168051708218405
874,338,International Workshop Software Quality Maintainability SQM CSMR,0.01010101010101007,0.0004616805170821807
875,338,International Workshop Spatial Stochastic Models Wireless Networks,0.010101010101010144,0.00046168051708218405
876,338,International Workshop Stochastic Programing Implementation Advanced Applications,0.010101010101010144,0.00046168051708218405
877,338,international workshop Traceability emerging forms software engineering TEFSE,0.01010101010101007,0.0004616805170821807
878,338,International Workshop Variability Composition,0.01010101010101007,0.0004616805170821807
879,338,International Workshop Variability Composition VariComp part AOSD,0.01010101010101007,0.0004616805170821807
880,338,International Workshop Variability Modelling Software intensive Systems VaMoS,0.01010101010101007,0.0004616805170821807
881,338,International Workshop Web Databases WebDB,0.01010101010101007,0.0004616805170821807
882,338,International Workshop Web Information Systems Modeling,0.010101010101010095,0.00046168051708218177
883,338,International Workshop Wireless Sensor Actuator Robot Networks,0.010101010101010095,0.00046168051708218177
884,338,International Workshop Wireless Sensor Actuator Robot Networks WiSARN,0.010101010101010095,0.00046168051708218177
885,338,International Workshop Workshop Emerging Trends Software Metrics WETSOM ICSE,0.01010101010101007,0.0004616805170821807
886,338,ISMP,0.010101010101010144,0.00046168051708218405
887,338,ISOLA,0.01010101010101007,0.0004616805170821807
888,338,ISoLA International Symposium Leveraging Applications Formal Methods,0.01010101010101007,0.0004616805170821807
889,338,iStar International Workshop,0.01010101010101007,0.0004616805170821807
890,338,ISWC Workshop Ontology Matching,0.01010101010101007,0.0004616805170821807
891,338,iSys: Revista Brasileira de Sistemas de Informacao,0.010101010101010144,0.00046168051708218405
892,338,IT Professional,0.01010101010101007,0.0004616805170821807
893,338,ITSC Workshop Artificial Transportation Systems Simulation ATSS,0.01010101010101007,0.0004616805170821807
894,338,IWOR International Workshop Operations Research,0.010101010101010144,0.00046168051708218405
895,338,Joint Conference Empirical Methods Natural Language Processing Computational Natural Language Learning,0.01010101010101007,0.0004616805170821807
896,338,Joint Conference SBIA SBRN JRI Workshop Computational Intelligenc,0.010101010101010144,0.00046168051708218405
897,338,Joint WICOW AIRWeb Workshop Web Quality WebQuality,0.010101010101010095,0.00046168051708218177
898,338,Joint workshop International Workshop Model driven Approaches Software Product Line Engineering Workshop Scalable Modeling Techniques Software Product Lines MAPLE SCALE,0.010101010101010144,0.00046168051708218405
899,338,Journal American Society Information Science Technology,0.010101010101010095,0.00046168051708218177
900,338,Journal Computational Graphical Statistics,0.010101010101010095,0.00046168051708218177
901,338,Journal Graphics Tools,0.01010101010101007,0.0004616805170821807
902,338,Journal Interactive Systems,0.01010101010101007,0.0004616805170821807
903,338,Journal of Complexity (Print),0.010101010101010144,0.00046168051708218405
904,338,Journal of Computational Interdisciplinary Sciences,0.01010101010101007,0.0004616805170821807
905,338,Journal of Grid Computing,0.010101010101010144,0.00046168051708218405
906,338,Journal of Heuristics,0.010101010101010095,0.00046168051708218177
907,338,Journal of Information Processing Systems,0.010101010101010144,0.00046168051708218405
908,338,Journal of Intelligent & Robotic Systems,0.010101010101010095,0.00046168051708218177
909,338,Journal of Intelligent Information Systems,0.01010101010101007,0.0004616805170821807
910,338,Journal of Internet Services and Applications,0.01010101010101007,0.0004616805170821807
911,338,Journal of Logic and Computation (Print),0.01010101010101007,0.0004616805170821807
912,338,Journal of Multivariate Analysis,0.010101010101010095,0.00046168051708218177
913,338,Journal of Network and Computer Applications,0.010101010101010095,0.00046168051708218177
914,338,Journal of Proteome Research (Print),0.010101010101010144,0.00046168051708218405
915,338,Journal of Proteomics (Print),0.010101010101010144,0.00046168051708218405
916,338,Journal of Scheduling,0.010101010101010095,0.00046168051708218177
917,338,Journal of Systems Architecture,0.010101010101010144,0.00046168051708218405
918,338,Journal of the Association for Computing Machinery,0.01010101010101007,0.0004616805170821807
919,338,Journal of Web Semantics,0.010101010101010144,0.00046168051708218405
920,338,Journal Probability Statistics,0.010101010101010095,0.00046168051708218177
921,338,JURIX International Conference Legal Knowledge Information Systems,0.01010101010101007,0.0004616805170821807
922,338,KMIS International Conference Knowledge Management Information Sharing,0.010101010101010144,0.00046168051708218405
923,338,LANOMS Latin American Network Operations Management Symposium,0.010101010101010095,0.00046168051708218177
924,338,LARS Latin American Robotics Symposium Intelligent Robotics Meeting,0.010101010101010095,0.00046168051708218177
925,338,LATIN,0.010101010101010144,0.00046168051708218405
926,338,Latin American Congress Probability Mathematical Statistics,0.010101010101010095,0.00046168051708218177
927,338,Latin American Network Operations and Management Symposium,0.010101010101010095,0.00046168051708218177
928,338,Latin American Robotics Symposium Brazilian Robotics Symposium,0.010101010101010095,0.00046168051708218177
929,338,Latin American Test Workshop LATW,0.010101010101010095,0.00046168051708218177
930,338,Latin American Workshop Experimental Software Engineering ESELAW,0.01010101010101007,0.0004616805170821807
931,338,LatinCloud IEEE Latin America Conference Cloud Computing Communications,0.01010101010101007,0.0004616805170821807
932,338,Logic Colloquium,0.01010101010101007,0.0004616805170821807
933,338,Logic Journal of the IGPL (Print),0.01010101010101007,0.0004616805170821807
934,338,Matematica Aplicada Computacional Cessou Cont ISSN Computational Applied Mathematics,0.010101010101010144,0.00046168051708218405
935,338,Matematica Contemporanea,0.010101010101010144,0.00046168051708218405
936,338,Mathematical Programming Computation,0.01010101010101007,0.0004616805170821807
937,338,Matheuristics International Workshop Model Based Metaheuristics,0.010101010101010095,0.00046168051708218177
938,338,Matheuristics workshop,0.010101010101010144,0.00046168051708218405
939,338,MCCSIS IADIS Multi Conference Computer Science Information Systems,0.010101010101010144,0.00046168051708218405
940,338,Meeting Association Computational Linguistics,0.010101010101010095,0.00046168051708218177
941,338,Metaheuristic International Conference,0.010101010101010095,0.00046168051708218177
942,338,Metaheuristics International Conference MIC,0.010101010101010095,0.00046168051708218177
943,338,MexIHC Tercer Taller Interaccion Humano Computadora,0.01010101010101007,0.0004616805170821807
944,338,MIC Metaheuristics International Conference,0.010101010101010095,0.00046168051708218177
945,338,Mining Social Network Dynamics Workshop WWW,0.010101010101010095,0.00046168051708218177
946,338,Mobile Context Workshop Capabilities Challenges Applications Ubicomp,0.01010101010101007,0.0004616805170821807
947,338,Model Driven Web Engineering Workshop MDWE,0.01010101010101007,0.0004616805170821807
948,338,Moodle Moot Brasil,0.010101010101010095,0.00046168051708218177
949,338,MRS Spring Meeting Symposium Synthesis Processing Organic Polymeric Materials Semiconductor Applications,0.010101010101010095,0.00046168051708218177
950,338,MSCS Mathematical Structures Computer Science Print,0.010101010101010144,0.00046168051708218405
951,338,Multidisciplinary International Scheduling Conference,0.010101010101010095,0.00046168051708218177
952,338,Nanotech Conference,0.010101010101010095,0.00046168051708218177
953,338,Natural Computing,0.010101010101010144,0.00046168051708218405
954,338,Neurocomputing (Amsterdam),0.010101010101010144,0.00046168051708218405
955,338,NOMS IEEE IFIP Network Operations Management Symposium,0.010101010101010095,0.00046168051708218177
956,338,NORDICHI Nordic Conference Human Computer Interaction Making Sense through Design,0.01010101010101007,0.0004616805170821807
957,338,NSF TCPP Workshop Parallel Distributed Computing Education EduPar conjunction with IEEE International Parallel Distributed Processing Symposium,0.01010101010101007,0.0004616805170821807
958,338,ODYSSEUS International Workshop Freight Transportation Logistics,0.010101010101010095,0.00046168051708218177
959,338,Operations Research Mining,0.010101010101010095,0.00046168051708218177
960,338,Optimization,0.010101010101010144,0.00046168051708218405
961,338,Optimization (Print),0.010101010101010144,0.00046168051708218405
962,338,Optimization Letters,0.010101010101010144,0.00046168051708218405
963,338,OR/MS Today (Baltimore),0.010101010101010095,0.00046168051708218177
964,338,OTM Conferences,0.01010101010101007,0.0004616805170821807
965,338,OTM Workshops Confederated International Workshops Posters International Workshops AVYTAT ADI DATAVIEW EI N ISDE MONET OnToContent ORM P P CDVE SeDeS SWWS OTMA,0.010101010101010144,0.00046168051708218405
966,338,OTSVR Workshop Off Shelf Virtual Reality,0.01010101010101007,0.0004616805170821807
967,338,Pacific Journal Optimization,0.010101010101010144,0.00046168051708218405
968,338,PATAT International Conference Practice Theory Automated Timetabling,0.010101010101010095,0.00046168051708218177
969,338,PECCS Proceedings International Conference Pervasive Embedded Computing Communication Systems,0.01010101010101007,0.0004616805170821807
970,338,Performance Evaluation,0.010101010101010144,0.00046168051708218405
971,338,Pesquisas e Praticas Psicossociais,0.010101010101010144,0.00046168051708218405
972,338,Physical Review C,0.010101010101010144,0.00046168051708218405
973,338,Plos One,0.010101010101010144,0.00046168051708218405
974,338,Population Development Review,0.010101010101010095,0.00046168051708218177
975,338,Power System Computation Conference,0.010101010101010144,0.00046168051708218405
976,338,Praticas em Informatica na Educacao,0.010101010101010144,0.00046168051708218405
977,338,Proc ACM International Conference Web Search Data Mining WSDM,0.010101010101010095,0.00046168051708218177
978,338,Proc Latin American Workshop Experimental Software Engineering ESELAW,0.01010101010101007,0.0004616805170821807
979,338,Procceedings ECML PKDD,0.01010101010101007,0.0004616805170821807
980,338,Proceedings Alberto Mendelzon International Workshop Foundations Data Management,0.01010101010101007,0.0004616805170821807
981,338,Proceedings annual workshop High performance computing meets databases,0.010101010101010144,0.00046168051708218405
